address,area,price,longtitude,latitude
"Екатеринбург, Кировский район, микрорайон Пионерский, Ирбитская ул., 13",50.0,73980,56.862406,60.65591
"Екатеринбург, ул. Готвальда, д. 22",92.2,61593,56.854645,60.576059
"Екатеринбург, ул. Малышева, 71А",107.0,135514,56.837672,60.62349
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Сулимова, 3",61.8,69800,56.859798,60.65087
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 41",85.0,85765,56.780512,60.523453
"Екатеринбург, ул. Анатолия Мехренцева, 42",82.0,60366,56.786419,60.5256
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, стр. 26.8.1",36.0,70833,56.782213,60.521612
"Екатеринбург, Свердловская область, Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка",37.0,71622,56.866873,60.550277
"Екатеринбург, ул. Анатолия Мехренцева, 46",80.0,68500,56.785507,60.523956
"Екатеринбург, ул. Водоемная, жилые дома",38.0,92105,56.793962,60.648858
"Екатеринбург, Базовый пер., 54",42.0,66643,56.805037,60.647277
"Екатеринбург, Чкаловский район, микрорайон Светлый",65.0,58462,56.780142,60.69937
"Екатеринбург, микрорайон Юго-Западный, Ясная ул., 36к1",43.0,61628,56.81169,60.566051
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Эскадронная ул., 31",42.0,70238,56.764299,60.597456
"Екатеринбург, ул. Анатолия Мехренцева, 11",80.0,63750,56.788465,60.531385
"Екатеринбург, ул. Водоёмная, стр. 10",103.6,57432,56.793962,60.648858
"Екатеринбург, ул. Разливная/Амундсена, стр. 4",77.7,66281,56.762419,60.544734
"Екатеринбург, ул. Водоёмная, д. 80, корп. 1",127.4,69074,56.793947,60.647511
"Екатеринбург, ул. Ирбитская, стр. 5",75.5,64901,56.861377,60.657572
"Екатеринбург, ул. Дорожная, стр. 16",75.8,50132,56.775309,60.590315
"Екатеринбург, ул. Ирбитская, стр. 4А",47.0,90426,56.863139,60.657509
"Екатеринбург, ул. Машинная, д. 1, корп. 6",140.8,74574,56.813128,60.629679
"Екатеринбург, ул. Краснолесья, д. 3",44.5,75281,56.778317,60.549289
"Екатеринбург, ул. Ирбитская, стр. 4Б",50.3,86481,56.863257,60.656916
"Екатеринбург, ул. Водоёмная, стр. 11",83.3,76831,56.793962,60.648858
"Екатеринбург, ул. Краснолесья, 76",78.0,64103,56.788145,60.531556
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Парниковая ул., 3А",78.0,66667,56.907947,60.614686
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Дружининская ул., 5А",32.0,71875,56.884837,60.506466
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова",62.0,63710,56.782213,60.521612
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Волгоградская ул, 29А",99.0,73535,56.798852,60.588833
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Республиканская ул, 5",55.9,66000,56.904895,60.56995
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Татищева ул, 58",53.0,91321,56.836047,60.559601
"Екатеринбург, Октябрьский район, микрорайон Кольцово, Ракетная ул., 4",34.0,58824,56.759025,60.817526
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",94.0,60532,56.810487,60.514767
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 75",102.0,94020,56.853725,60.63806
"Екатеринбург, микрорайон Елизавет, Бисертская ул., 4",45.0,61111,56.740635,60.608299
"Екатеринбург, ул. Токарей, 40",46.0,101957,56.834619,60.560904
"Екатеринбург, Свердловская область, Екатеринбург, Уральская , 77",60.0,83167,56.852967,60.639677
"Екатеринбург, Техническая ул., 144",42.0,64286,56.880774,60.505999
"Екатеринбург, ул. Куйбышева, д. 41",56.0,110714,56.826784,60.596459
"Екатеринбург, ул. Евгения Савкова, д. 4",38.5,72727,56.796496,60.494303
"Екатеринбург, пр-т Академика Сахарова, стр. 26.2.2.2",42.0,69024,56.782213,60.521612
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",37.0,74324,56.773504,60.536362
"Екатеринбург, Чкаловский район, микрорайон Светлый, 5",30.0,76000,56.779136,60.70361
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Павла Шаманова ул, 8",39.2,75255,56.786922,60.522303
"Екатеринбург, ул. Амундсена, 118",35.0,79429,56.772966,60.544249
"Екатеринбург, коттеджный пос. Карасьеозёрский-2, Шамарский пер., 1",29.6,84122,56.826266,60.40528
"Екатеринбург, ул. Фурманова, 124",83.0,107711,56.81436,60.588249
"Екатеринбург, ул. Шейнкмана, 90",140.0,106429,56.826188,60.588195
"Екатеринбург, ул. Гурзуфская, д. 11",49.0,108163,56.824661,60.582293
"Екатеринбург, ул. Вильгельма де Геннина, 37",81.8,60880,56.790536,60.518009
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 75",24.5,89796,56.78846,60.508919
"Екатеринбург, ул. Папанина, 18",77.0,118831,56.844338,60.578421
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Академический",63.0,66349,56.782869,60.519833
"Екатеринбург, Машинная ул., 3А",77.0,70117,56.812621,60.631395
"Екатеринбург, ул. Академика Постовского, 6к2",179.0,73184,56.794214,60.584952
"Екатеринбург, Московская ул., 194",68.0,80882,56.801937,60.593109
"Екатеринбург, ул. Прониной, 27",35.0,59143,56.776966,60.658335
"Екатеринбург, ул. Евгения Савкова, 11",46.0,66304,56.794041,60.493827
"Екатеринбург, ул. Готвальда, д. 35",47.0,74468,56.855954,60.573975
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Дружининская ул., 5А",68.0,69118,56.884837,60.506466
"Екатеринбург, ул. Разливная, д. 50/3",72.2,67867,56.765414,60.543737
"Екатеринбург, ул. Евгения Савкова, д. 35",31.0,67742,56.789333,60.49
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Стачек, 4",51.2,77344,56.883951,60.633605
"Екатеринбург, Чкаловский район, микрорайон Химмаш, ул. Зои Космодемьянской, 44/2",54.0,70370,56.750853,60.705156
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 9",38.0,70789,56.786237,60.51977
"Екатеринбург, ул. Героев России, 35",37.0,94595,56.854808,60.579113
"Екатеринбург, Летчиков , 7",32.0,54062,56.861796,60.576705
"Екатеринбург, Чайковского , 80 к 1",50.0,105800,56.802391,60.623023
"Екатеринбург, Краснолесья , 10 к 3",35.1,82621,56.77886,60.54919
"Екатеринбург, Циолковского , 57",75.0,88000,56.805619,60.612863
"Екатеринбург, Прониной , 27",35.1,59829,56.776966,60.658335
"Екатеринбург, Крестинского , 6",29.0,99483,56.791803,60.610814
"Екатеринбург, ул. Щербакова, 74",29.0,84138,56.777518,60.663671
"Екатеринбург, ул. Евгения Савкова, 31",42.0,73810,56.790536,60.485185
"Екатеринбург, ул. Николая Островского, 1",63.7,98587,56.80035,60.595498
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Электриков, 29",80.0,87500,56.884256,60.616393
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",65.2,68098,56.78633,60.646001
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Авиационная, 12",103.0,93204,56.802701,60.604032
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, д. 26.1.3",63.0,62698,56.782213,60.521612
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Сулимова, 3",44.0,81971,56.859798,60.65087
"Екатеринбург, Павлодарская ул.",71.1,58664,56.786478,60.645687
"Екатеринбург, ул. Академика Вонсовского, д. 21",43.5,76931,56.785167,60.549145
"Екатеринбург, ул. Чкалова, 124",62.0,96613,56.804544,60.567866
"Екатеринбург, ул. Очеретина, 7",51.0,68627,56.79901,60.521046
"Екатеринбург, б-р Золотистый, д. 4",41.0,71951,56.747057,60.566096
"Екатеринбург, пр-т Космонавтов, 46А",39.7,98237,56.88881,60.615297
"Екатеринбург, ул. Новгородцевой, стр. 1",68.0,72794,56.838607,60.670238
"Екатеринбург, Машинная ул., 3А",121.0,55942,56.812621,60.631395
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, 40-летия Комсомола ул, 24",57.0,77193,56.827867,60.692822
"Екатеринбург, б-р Академика Семихатова, 6",64.1,85788,56.781547,60.550879
"Екатеринбург, Свердловская область, Екатеринбург, улица Евгения Савкова, 29",41.0,70732,56.790965,60.487125
"Екатеринбург, Кузнечная ул., 79",45.0,102222,56.848212,60.620588
"Екатеринбург, мкр. Светлый, д. 1",45.0,71556,56.778875,60.699316
"Екатеринбург, ул. Хрустальногорская, 3 этап",32.6,66871,56.800616,60.487054
"Екатеринбург, Анатолия Мехренцева , 32",81.0,64198,56.788164,60.52887
"Екатеринбург, Комсомольская , 78",54.0,92593,56.833964,60.661461
"Екатеринбург, Чкалова , 260",47.3,67442,56.77923,60.52861
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Ремесленный пер, 6",46.0,69565,56.771506,60.611758
"Екатеринбург, ул. Татищева, 54",39.7,107053,56.83614,60.560688
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 26",54.9,76503,56.780744,60.525915
"Екатеринбург, ул. 8 марта, 2 этап",80.0,86900,56.839804,60.597654
"Екатеринбург, ул. Лётчиков, 7",34.0,67647,56.861796,60.576705
"Екатеринбург, Переходный пер., 6",29.0,121483,56.803539,60.630946
"Екатеринбург, ул. Гастелло, 25",50.0,63800,56.783165,60.648427
"Екатеринбург, ул. Железнодорожников, д. 78",79.0,73101,56.852898,60.625385
"Екатеринбург, ул. Солнечная, стр. 1",97.0,62680,56.715085,60.497501
"Екатеринбург, Лучистая ул., 2",70.0,79571,56.746065,60.570229
"Екатеринбург, ул. Евгения Савкова, 15",79.6,53894,56.794396,60.492542
"Екатеринбург, ул. Чкалова, 20к1",91.2,71272,56.810753,60.577541
"Екатеринбург, Водоёмная ул., 76",28.5,105263,56.793021,60.650349
"Екатеринбург, ул. Репина, стр. 4Б",58.9,72496,56.831561,60.577756
"Екатеринбург, микрорайон ЖБИ, Рассветная ул., 6/1",67.5,60741,56.836451,60.690351
"Екатеринбург, ул. Анатолия Мехренцева, 9",54.0,66667,56.788973,60.532463
"Екатеринбург, ул. Крауля/Рабочих/Красных Зорь/Лоцмановых, 1 очередь",44.0,89545,56.831157,60.544456
"Екатеринбург, Якутская ул., 10",77.8,58997,56.782558,60.680434
"Екатеринбург, ул. Ткачей",136.0,93382,56.817819,60.634216
"Екатеринбург, Свердловская область, Екатеринбург, улица Белинского, 108",79.8,91479,56.819695,60.618172
"Екатеринбург, ул. Щорса, 105",45.0,110667,56.807235,60.602433
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Шефская ул., 103",41.0,76829,56.910021,60.618944
"Екатеринбург, Рощинская ул., 27",23.0,91304,56.781084,60.668531
"Екатеринбург, ул. Раевского, 4",48.0,83333,56.864069,60.656826
"Екатеринбург, ул. Восточная, д. 31",49.0,108980,56.822927,60.641411
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",26.0,68462,56.765809,60.552819
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 60",64.3,58320,56.794554,60.50776
"Екатеринбург, Ленинский район, микрорайон Европейский, Кольцевая ул., 39",80.0,66250,56.779895,60.529768
"Екатеринбург, ул. Восточная, д. 31",56.0,91429,56.822927,60.641411
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",83.1,67028,56.78633,60.646001
"Екатеринбург, Октябрьский район, жилой комплекс Clever Park",53.9,87273,56.815784,60.634207
"Екатеринбург, ул. Владимира Высоцкого, 2 этап",77.8,70500,56.840537,60.672259
"Екатеринбург, ул. Филатовская/Мезенская/Латвийская/Логиновская, стр. 3Б",35.5,55537,56.800035,60.764983
"Екатеринбург, ул. Ткачей/Машинная, блок-секция 13А, 13Б, 13В",80.9,98888,56.816956,60.634602
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 57к2",79.3,69231,56.858622,60.631027
"Екатеринбург, Екатеринбург Космонавтов 46а",46.0,80435,56.88881,60.615297
"Екатеринбург, ул. Азина, стр. 2.1",89.8,92428,56.854055,60.606934
"Екатеринбург, микрорайон Юго-Западный, Волгоградская ул., 226",45.0,82222,56.818292,60.543126
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Машинная, 44 к3",75.0,92000,56.805569,60.627254
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Рассветная, 6 к2",64.0,75000,56.837982,60.690387
"Екатеринбург, ул. Татищева, 96",46.0,89130,56.837037,60.54318
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Ткачей, 6",32.0,114688,56.818671,60.63594
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Павла Шаманова, 60",84.0,55833,56.794554,60.50776
"Екатеринбург, ул. Ткачей, д. 13",117.4,82538,56.816956,60.634602
"Екатеринбург, Павлодарская ул.",41.7,75600,56.786478,60.645687
"Екатеринбург, ул. Хуторская, д. 1",56.2,76374,56.803135,60.638501
"Екатеринбург, ул. Прониной, 27",36.0,52778,56.776966,60.658335
"Екатеринбург, ул. Николая Никонова, 25",135.4,140251,56.84739,60.594142
"Екатеринбург, ул. Верхнеуфалейская/Ручейная/Евгения Савкова/Тенистая, стр. 3",55.5,58121,56.795466,60.49451
"Екатеринбург, ул. Блюхера, д. 5",93.7,70800,56.846297,60.632886
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Колмогорова, 73 к2",56.0,105357,56.851495,60.575583
"Екатеринбург, Свердловская обл, г Екатеринбург, б-р Академика Семихатова Н.А., 18",86.0,58023,56.784866,60.544959
"Екатеринбург, ул. Куйбышева, 21",67.0,186567,56.826065,60.589991
"Екатеринбург, Авиационная ул., 10",98.5,111675,56.802105,60.602038
"Екатеринбург, ул. Краснолесье, стр. 3",50.0,75000,56.778317,60.549289
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Уктус",41.1,77129,56.776724,60.66483
"Екатеринбург, мкр. Светлый, стр. 7",29.0,76897,56.779136,60.70361
"Екатеринбург, ул. Хрустальногорская, 3 этап",39.8,85980,56.800616,60.487054
"Екатеринбург, пер. Широкий, стр. 2а",61.3,60767,56.783041,60.651293
"Екатеринбург, ул.Стачек, д. 68",94.7,73812,56.897709,60.61774
"Екатеринбург, ул. Рябинина, 21",42.6,82160,56.796294,60.510922
"Екатеринбург, ул. Анатолия Мехренцева, 42",79.3,63682,56.786419,60.5256
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 10",83.0,69880,56.787302,60.522923
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",66.0,70500,56.854414,60.578592
"Екатеринбург, ул. Чемпионов, д. 4",27.7,100325,56.748918,60.567471
"Екатеринбург, Сибирский тракт, стр. 1",68.0,59559,56.826493,60.639839
"Екатеринбург, ул. Шевченко, 18",90.0,120000,56.848759,60.62048
"Екатеринбург, ул. Машинная/Фурманова/Цвиллинга/Отто Шмидта, стр. 4.16, 4.17",36.2,83978,56.809556,60.630047
"Екатеринбург, ул. Омская, ЖК «Основа»",65.8,77250,56.860437,60.629041
"Екатеринбург, ул. Большакова, д. 147",65.0,94015,56.816035,60.593477
"Екатеринбург, ул. Шейнкмана, 119",96.0,164583,56.820159,60.59168
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 29",60.0,74167,56.775299,60.532957
"Екатеринбург, Чкаловский район, микрорайон Светлый, 1",68.0,63088,56.778875,60.699316
"Екатеринбург, ул. Омская, стр. 1",43.0,79860,56.860437,60.629041
"Екатеринбург, ул. Щербакова, этап 1.4",73.0,70274,56.792961,60.641672
"Екатеринбург, ул. Патриса Лумумбы, 63",37.4,74332,56.766021,60.604257
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",37.0,70270,56.773504,60.536362
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, стр. 26.4.2",39.0,71795,56.782213,60.521612
"Екатеринбург, Рощинская ул., 27",25.3,86561,56.781084,60.668531
"Екатеринбург, Кировский район, микрорайон Втузгородок, Библиотечная ул., 45",33.7,106825,56.832762,60.66192
"Екатеринбург, ул. Щербакова, 74",56.1,71301,56.777518,60.663671
"Екатеринбург, ул. Евгения Савкова, 8",54.0,55556,56.795121,60.49186
"Екатеринбург, микрорайон Пионерский, Кировский район, Екатеринбург, Свердловская область, улица Чекистов, 9",79.0,82278,56.863277,60.635536
"Екатеринбург, ул. Татищева, 49",90.0,96667,56.834737,60.565575
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 41",38.4,72917,56.780512,60.523453
"Екатеринбург, ул. Верхнеуфалейская/Ручейная/Евгения Савкова/Тенистая, стр. 3",53.0,58133,56.795466,60.49451
"Екатеринбург, ул. Краснолесье, стр. 3",38.9,79500,56.778317,60.549289
"Екатеринбург, Сакко и Ванцетти , 47",113.0,111504,56.835412,60.589183
"Екатеринбург, Рощинская , 44",39.5,72911,56.781873,60.671576
"Екатеринбург, Переходный пер., 6",49.7,82937,56.803539,60.630946
"Екатеринбург, ул. Данилы Зверева/Бехтерева, жилой дом",60.5,98860,56.840414,60.572852
"Екатеринбург, ул. Краснолесья/Чкалова/ Амундсена, стр. 9.4.1",74.0,66216,56.78708,60.532338
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",52.5,59048,56.765809,60.552819
"Екатеринбург, ул. Владимира Высоцкого, 2 этап",68.8,74343,56.840537,60.672259
"Екатеринбург, Кировский район, микрорайон Пионерский, Трамвайный пер., 2к4",64.0,104688,56.860034,60.616959
"Екатеринбург, ул. Маршала Жукова, 13",172.1,109820,56.84197,60.583946
"Екатеринбург, Таватуйская ул., 6",53.0,77358,56.868959,60.542803
"Екатеринбург, ул. Михеева, 10",76.0,61842,56.781044,60.549145
"Екатеринбург, микрорайон Юго-Западный, Ясная ул., 22Г",43.0,104651,56.817252,60.56977
"Екатеринбург, Московская ул., 75",76.0,112487,56.827513,60.586587
"Екатеринбург, ул. Белинского, д. 163б",87.6,79500,56.806427,60.625556
"Екатеринбург, Лучистая ул., 2",28.0,78571,56.746065,60.570229
"Екатеринбург, ул. Юмашева, 15",49.0,109184,56.845436,60.572474
"Екатеринбург, ул. Краснолесья/Очеретина, стр. 1",31.2,69810,56.796851,60.515306
"Екатеринбург, ул. Вильгельма де Геннина, 45",64.7,69552,56.789658,60.516446
"Екатеринбург, ул. Машинистов, 3",32.0,125000,56.85274,60.580945
"Екатеринбург, ул. Калинина, д. 7",45.0,95556,56.889665,60.606556
"Екатеринбург, ул. Михеева, 2",41.0,72927,56.782583,60.553978
"Екатеринбург, ул. Крестинского, 4",51.0,87255,56.792187,60.609853
"Екатеринбург, ул. Февральской Революции, 15",63.0,161111,56.841374,60.591393
"Екатеринбург, ул. Серова, 45",103.0,82524,56.806328,60.600699
"Екатеринбург, ул. Чкалова, 231",116.0,59216,56.786232,60.547366
"Екатеринбург, ул Мельникова, 27",35.0,124286,56.833171,60.569429
"Екатеринбург, Свердловская область, Екатеринбург, Кировский район, микрорайон Пионерский, Садовая улица",80.0,63656,56.860969,60.642004
"Екатеринбург, ул. Евгения Савкова, 11",31.0,72581,56.794041,60.493827
"Екатеринбург, Октябрьский район, микрорайон Компрессорный",22.0,62727,56.79306,60.771056
"Екатеринбург, ул. Малышева, 42А",36.0,163889,56.833506,60.599127
"Екатеринбург, ул. Чемпионов, д. 2",27.7,81227,56.748918,60.567471
"Екатеринбург, Свердловская область, Екатеринбург, Опалихинская улица, 23",78.4,69599,56.852317,60.563177
"Екатеринбург, ул. Хохрякова, 72",152.0,91447,56.827975,60.593971
"Екатеринбург, микрорайон ЖБИ, ул. 40-летия Комсомола, 32Г",37.4,73529,56.825035,60.698185
"Екатеринбург, Свердловская область, г. Екатеринбург, Селькоровская ул., д.16",35.0,76286,56.765434,60.612476
"Екатеринбург, Свердловская область, г. Екатеринбург, Суходольская ул., д.47",36.3,71074,56.800981,60.495022
"Екатеринбург, Свердловская область, г. Екатеринбург, Евгения Савкова ул., д.8",54.7,62157,56.795121,60.49186
"Екатеринбург, ул. Татищева, 47А",77.0,111688,56.834648,60.569546
"Екатеринбург, Селькоровская ул., 14",35.0,64286,56.765685,60.611955
"Екатеринбург, ул. Краснолесья, 24",83.0,54217,56.78314,60.545947
"Екатеринбург, Переходный пер., 6",31.6,95879,56.803539,60.630946
"Екатеринбург, ул. Сакко и Ванцетти, 74",51.0,154902,56.830694,60.589839
"Екатеринбург, ул. Рябинина, 18",51.3,56970,56.798536,60.51306
"Екатеринбург, ул. Хрустальногорская, 3 этап",55.2,75797,56.800616,60.487054
"Екатеринбург, ул. 8 Марта, 204Б",57.6,95668,56.797146,60.610302
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",62.5,73600,56.78633,60.646001
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 76",31.8,75362,56.793257,60.472672
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",72.8,68000,56.835042,60.655146
"Екатеринбург, ул. 8 марта, 2 этап",36.3,120909,56.839804,60.597654
"Екатеринбург, ул. Блюхера, д. 99",89.4,63535,56.865279,60.667956
"Екатеринбург, ул.Стачек, д. 68",75.9,78524,56.897709,60.61774
"Екатеринбург, ул. Ленина, 1 этап",80.7,120000,56.839513,60.612413
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к2",68.0,49265,56.776537,60.596756
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Большакова ул, 17",48.0,75000,56.819705,60.63197
"Екатеринбург, ул. Папанина, 18",97.7,124872,56.844338,60.578421
"Екатеринбург, Верх-Исетский район, жилой комплекс Суходольский Квартал",74.0,62162,56.79063,60.486631
"Екатеринбург, ул. Чкалова, 260",46.9,69083,56.77923,60.52861
"Екатеринбург, ул. Евгения Савкова, 29",42.3,72104,56.790965,60.487125
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Павла Шаманова ул, 48",40.0,72250,56.791961,60.511658
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Лодыгина ул, 8",95.0,68421,56.843531,60.662809
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Белинского ул, 220/6",43.0,62558,56.800892,60.625547
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Баумана ул, 35",104.0,63942,56.894479,60.633174
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Светлый микрорайон ул, 4",46.0,76087,56.777913,60.704015
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Кузнечная ул, 81",45.5,107692,56.847242,60.621082
"Екатеринбург, ул. Суходольская/Ландау/Ручейная, стр. 3",25.5,88235,56.789471,60.481807
"Екатеринбург, Московская ул., 75",76.0,112487,56.827513,60.586587
"Екатеринбург, Комсомольская ул., 78",69.5,86259,56.833964,60.661461
"Екатеринбург, ул. Юмашева, 3",67.0,101493,56.842753,60.570848
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",30.0,76333,56.810487,60.514767
"Екатеринбург, ул. Шейнкмана, 90",58.5,128205,56.826188,60.588195
"Екатеринбург, ул. Прониной, 27",64.0,49219,56.776966,60.658335
"Екатеринбург, Майкопская ул., 25",42.0,71190,56.866007,60.577559
"Екатеринбург, ул. Чкалова, 231",54.0,78704,56.786232,60.547366
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Ярославская ул, 31",34.1,73167,56.91237,60.601104
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Кунарская ул., 34",90.0,39444,56.884325,60.503008
"Екатеринбург, ул. Чкалова, 124",150.0,74667,56.804544,60.567866
"Екатеринбург, мкр. Светлый, стр. 6",30.0,72500,56.780398,60.700529
"Екатеринбург, ул. Чкалова, д. 231",72.0,50000,56.786232,60.547366
"Екатеринбург, ул. Юлиуса Фучика, 1",86.6,103926,56.798177,60.615153
"Екатеринбург, ул. Рябинина, 19",38.0,72105,56.797235,60.512575
"Екатеринбург, ул. Юмашева, 11",84.3,99632,56.843747,60.571414
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Героев России, 35",95.0,58421,56.854808,60.579113
"Екатеринбург, Свердловская обл, г Екатеринбург, пр-кт Академика Сахарова, 37",36.1,74515,56.778135,60.52772
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 26",46.5,66667,56.780744,60.525915
"Екатеринбург, ул. Шейнкмана, 128",66.0,78788,56.818272,60.5908
"Екатеринбург, ул. Машинная/Фурманова/Цвиллинга/Отто Шмидта, стр. 1.1",51.9,90173,56.813128,60.629679
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Ремесленный пер., 6",90.0,55444,56.771506,60.611758
"Екатеринбург, пр-т Академика Сахарова, стр. 26.2.2.1",35.3,75071,56.782213,60.521612
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, стр. 26.8.2",29.1,76289,56.782213,60.521612
"Екатеринбург, Токарей , 68",92.7,81446,56.826784,60.558685
"Екатеринбург, ул. Рябинина, 29",64.0,62500,56.795471,60.509251
"Екатеринбург, ул. Ландау/Екатерининская/Вавилова, д. 49",25.0,76000,58.749552,61.687607
"Екатеринбург, Техническая ул., 94",55.0,65455,56.878487,60.512359
"Екатеринбург, ул Куйбышева, 21",54.0,141667,56.826065,60.589991
"Екатеринбург, Свердловская обл, Екатеринбург, Пионерский, ул. Данилы Зверева, 5а",36.0,96944,56.8584,60.650987
"Екатеринбург, Свердловская обл, Екатеринбург, Автовокзал, ул. Авиационная, 10",103.6,86873,56.802105,60.602038
"Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, ул. Софьи Перовской, 106",33.0,72697,56.861589,60.560131
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Эскадронная ул., 31",38.7,65891,56.764299,60.597456
"Екатеринбург, ул. Щербакова, 77к3",77.2,70984,56.776739,60.662315
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 49",25.0,78800,56.793242,60.478178
"Екатеринбург, ул. Огнеупорщиков, стр. 1Б",104.0,52048,56.976029,60.552451
"Екатеринбург, Ленинский район, микрорайон Европейский, Кольцевая ул., 39",76.1,67674,56.779895,60.529768
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",28.9,89965,56.854414,60.578592
"Екатеринбург, ул. Шевченко, 18",136.0,183750,56.848759,60.62048
"Екатеринбург, Машинная , 42 к 3",16.0,101875,56.806018,60.6302
"Екатеринбург, Уральская , 75",101.0,84158,56.853725,60.63806
"Екатеринбург, Аптекарская , 48",33.5,80597,56.766336,60.608093
"Екатеринбург, ул. Мостовая, д. 47",28.0,66071,56.765809,60.552819
"Екатеринбург, ул. Бажова, 166",37.0,60811,56.828803,60.630191
"Екатеринбург, ул. Горького, 69/1",116.0,119828,56.828517,60.609943
"Екатеринбург, Чкаловский район, микрорайон Светлый, 4",42.0,72857,56.777913,60.704015
"Екатеринбург, б-р Академика Семихатова, 18",116.0,43017,56.784866,60.544959
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Лукиных, 20",86.0,54651,56.882225,60.563815
"Екатеринбург, ул. Колмогорова, 73к4",39.0,115385,56.851623,60.574082
"Екатеринбург, микрорайон Юго-Западный, ул. Громова, 28",102.0,65686,56.810206,60.571953
"Екатеринбург, Рощинская ул., 27",22.3,98655,56.781084,60.668531
