longtitude,latitude
56.785467,60.514497
56.904895,60.56995
56.80654,60.627056
56.778692,60.529706
56.760105,60.814301
56.715085,60.497501
56.797689,60.63612
56.759572,60.817867
56.854414,60.578592
56.884325,60.503008
56.78384,60.544779
56.83032,60.682024
56.810206,60.571953
56.786232,60.547366
56.861092,60.639147
56.781873,60.671576
56.791423,60.519734
56.824661,60.582293
56.860437,60.629041
56.835042,60.655146
56.804554,60.603502
56.816316,60.633147
56.782894,60.650277
56.789333,60.49
56.824631,60.6067
56.825035,60.698185
56.796496,60.494303
56.831221,60.593818
56.776739,60.662315
56.848759,60.62048
56.78633,60.646001
56.798216,60.619196
56.897709,60.61774
56.807033,60.625646
56.816281,60.62119
56.816035,60.593477
56.810369,60.577083
56.775299,60.532957
56.830295,60.615629
56.798177,60.615153
56.84742,60.604005
56.823991,60.552244
56.840262,60.677712
56.789471,60.481807
56.805422,60.513653
56.853808,60.64407
56.88881,60.615297
56.779136,60.70361
56.855954,60.573975
56.801168,60.593324
56.783204,60.540979
56.839676,60.684647
56.791394,60.503681
56.865358,60.576957
56.787957,60.513563
56.855954,60.573975
56.833171,60.569429
56.807634,60.617705
56.883951,60.633605
56.786232,60.547366
56.877322,60.524657
56.853356,60.623732
56.776142,60.596343
56.783041,60.651293
56.796821,60.499567
56.897709,60.61774
56.837037,60.54318
56.789333,60.49
56.81641,60.624325
56.80622,60.591725
56.785246,60.521576
58.749552,61.687607
56.825976,60.40731
56.839804,60.597654
56.792015,60.606997
56.846297,60.632886
56.854414,60.578592
56.900093,60.616312
56.790965,60.487125
56.761566,60.810779
56.78633,60.646001
56.840414,60.572852
56.779136,60.70361
56.885432,60.501786
56.785246,60.521576
56.765809,60.552819
56.744476,60.567965
56.748918,60.567471
56.805037,60.647277
56.848763,60.622079
56.786237,60.51977
56.878276,60.507634
56.78384,60.544779
56.810369,60.577083
56.788194,60.466841
56.899434,60.624801
56.793962,60.648858
56.795658,60.515809
56.85122,60.635635
56.908989,60.600601
56.819695,60.618172
56.804416,60.6014
56.835042,60.655146
56.791394,60.503681
56.827867,60.692822
56.86335,60.652514
56.78633,60.646001
56.897709,60.61774
56.76083,60.591069
56.818139,60.631557
56.778855,60.700475
56.779136,60.70361
56.861796,60.576705
56.798157,60.624316
56.715085,60.497501
56.825035,60.698185
56.889665,60.606556
56.861092,60.639147
56.799843,60.596217
56.81641,60.624325
56.827513,60.586587
56.794396,60.492542
56.766336,60.608093
56.794268,60.64716
56.80622,60.591725
56.835806,60.632149
56.794396,60.492542
56.777913,60.704015
56.822518,60.586039
56.796254,60.51518
56.765809,60.552819
56.860437,60.629041
56.843275,60.675116
56.782381,60.673939
56.776537,60.596756
56.800616,60.487054
56.82834,60.647556
56.780398,60.700529
