address,area,price
"Екатеринбург, Павлодарская ул.",88.5,55350
"Екатеринбург, ул. Ткачей, 13",32.0,116562
"Екатеринбург, ул. Щербакова, 74",56.0,70179
"Екатеринбург, Екатеринбург, Свердловская область, улица Февральской Революции, 15",117.0,227350
"Екатеринбург, ул. Евгения Савкова, д. 35/2",22.0,85455
"Екатеринбург, ул. Рябинина, 19",38.0,73421
"Екатеринбург, ул. Дорожная, стр. 16",31.0,67419
"Екатеринбург, Кировский район, микрорайон Пионерский, Ирбитская ул., 13",50.0,73980
"Екатеринбург, ул. Готвальда, д. 22",92.2,61593
"Екатеринбург, ул. Малышева, 71А",107.0,135514
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Сулимова, 3",61.8,69800
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 41",85.0,85765
"Екатеринбург, ул. Анатолия Мехренцева, 42",82.0,60366
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, стр. 26.8.1",36.0,70833
"Екатеринбург, Свердловская область, Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка",37.0,71622
"Екатеринбург, ул. Анатолия Мехренцева, 46",80.0,68500
"Екатеринбург, ул. Водоемная, жилые дома",38.0,92105
"Екатеринбург, Базовый пер., 54",42.0,66643
"Екатеринбург, Чкаловский район, микрорайон Светлый",65.0,58462
"Екатеринбург, микрорайон Юго-Западный, Ясная ул., 36к1",43.0,61628
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Эскадронная ул., 31",42.0,70238
"Екатеринбург, ул. Анатолия Мехренцева, 11",80.0,63750
"Екатеринбург, ул. Водоёмная, стр. 10",103.6,57432
"Екатеринбург, ул. Разливная/Амундсена, стр. 4",77.7,66281
"Екатеринбург, ул. Водоёмная, д. 80, корп. 1",127.4,69074
"Екатеринбург, ул. Ирбитская, стр. 5",75.5,64901
"Екатеринбург, ул. Дорожная, стр. 16",75.8,50132
"Екатеринбург, ул. Ирбитская, стр. 4А",47.0,90426
"Екатеринбург, ул. Машинная, д. 1, корп. 6",140.8,74574
"Екатеринбург, ул. Краснолесья, д. 3",44.5,75281
"Екатеринбург, ул. Ирбитская, стр. 4Б",50.3,86481
"Екатеринбург, ул. Водоёмная, стр. 11",83.3,76831
"Екатеринбург, ул. Краснолесья, 76",78.0,64103
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Парниковая ул., 3А",78.0,66667
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Дружининская ул., 5А",32.0,71875
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова",62.0,63710
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Волгоградская ул, 29А",99.0,73535
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Республиканская ул, 5",55.9,66000
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Татищева ул, 58",53.0,91321
"Екатеринбург, Октябрьский район, микрорайон Кольцово, Ракетная ул., 4",34.0,58824
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",94.0,60532
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 75",102.0,94020
"Екатеринбург, микрорайон Елизавет, Бисертская ул., 4",45.0,61111
"Екатеринбург, ул. Токарей, 40",46.0,101957
"Екатеринбург, Свердловская область, Екатеринбург, Уральская , 77",60.0,83167
"Екатеринбург, Техническая ул., 144",42.0,64286
"Екатеринбург, ул. Куйбышева, д. 41",56.0,110714
"Екатеринбург, ул. Евгения Савкова, д. 4",38.5,72727
"Екатеринбург, пр-т Академика Сахарова, стр. 26.2.2.2",42.0,69024
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",37.0,74324
"Екатеринбург, Чкаловский район, микрорайон Светлый, 5",30.0,76000
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Павла Шаманова ул, 8",39.2,75255
"Екатеринбург, ул. Амундсена, 118",35.0,79429
"Екатеринбург, коттеджный пос. Карасьеозёрский-2, Шамарский пер., 1",29.6,84122
"Екатеринбург, ул. Фурманова, 124",83.0,107711
"Екатеринбург, ул. Шейнкмана, 90",140.0,106429
"Екатеринбург, ул. Гурзуфская, д. 11",49.0,108163
"Екатеринбург, ул. Вильгельма де Геннина, 37",81.8,60880
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 75",24.5,89796
"Екатеринбург, ул. Папанина, 18",77.0,118831
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Академический",63.0,66349
"Екатеринбург, Машинная ул., 3А",77.0,70117
"Екатеринбург, ул. Академика Постовского, 6к2",179.0,73184
"Екатеринбург, Московская ул., 194",68.0,80882
"Екатеринбург, ул. Прониной, 27",35.0,59143
"Екатеринбург, ул. Евгения Савкова, 11",46.0,66304
"Екатеринбург, ул. Готвальда, д. 35",47.0,74468
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Дружининская ул., 5А",68.0,69118
"Екатеринбург, ул. Разливная, д. 50/3",72.2,67867
"Екатеринбург, ул. Евгения Савкова, д. 35",31.0,67742
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Стачек, 4",51.2,77344
"Екатеринбург, Чкаловский район, микрорайон Химмаш, ул. Зои Космодемьянской, 44/2",54.0,70370
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 9",38.0,70789
"Екатеринбург, ул. Героев России, 35",37.0,94595
"Екатеринбург, Летчиков , 7",32.0,54062
"Екатеринбург, Чайковского , 80 к 1",50.0,105800
"Екатеринбург, Краснолесья , 10 к 3",35.1,82621
"Екатеринбург, Циолковского , 57",75.0,88000
"Екатеринбург, Прониной , 27",35.1,59829
"Екатеринбург, Крестинского , 6",29.0,99483
"Екатеринбург, ул. Щербакова, 74",29.0,84138
"Екатеринбург, ул. Евгения Савкова, 31",42.0,73810
"Екатеринбург, ул. Николая Островского, 1",63.7,98587
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Электриков, 29",80.0,87500
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",65.2,68098
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Авиационная, 12",103.0,93204
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, д. 26.1.3",63.0,62698
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Сулимова, 3",44.0,81971
"Екатеринбург, Павлодарская ул.",71.1,58664
"Екатеринбург, ул. Академика Вонсовского, д. 21",43.5,76931
"Екатеринбург, ул. Чкалова, 124",62.0,96613
"Екатеринбург, ул. Очеретина, 7",51.0,68627
"Екатеринбург, б-р Золотистый, д. 4",41.0,71951
"Екатеринбург, пр-т Космонавтов, 46А",39.7,98237
"Екатеринбург, ул. Новгородцевой, стр. 1",68.0,72794
"Екатеринбург, Машинная ул., 3А",121.0,55942
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, 40-летия Комсомола ул, 24",57.0,77193
"Екатеринбург, б-р Академика Семихатова, 6",64.1,85788
"Екатеринбург, Свердловская область, Екатеринбург, улица Евгения Савкова, 29",41.0,70732
"Екатеринбург, Кузнечная ул., 79",45.0,102222
"Екатеринбург, мкр. Светлый, д. 1",45.0,71556
"Екатеринбург, ул. Хрустальногорская, 3 этап",32.6,66871
"Екатеринбург, Анатолия Мехренцева , 32",81.0,64198
"Екатеринбург, Комсомольская , 78",54.0,92593
"Екатеринбург, Чкалова , 260",47.3,67442
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Ремесленный пер, 6",46.0,69565
"Екатеринбург, ул. Татищева, 54",39.7,107053
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 26",54.9,76503
"Екатеринбург, ул. 8 марта, 2 этап",80.0,86900
"Екатеринбург, ул. Лётчиков, 7",34.0,67647
"Екатеринбург, Переходный пер., 6",29.0,121483
"Екатеринбург, ул. Гастелло, 25",50.0,63800
"Екатеринбург, ул. Железнодорожников, д. 78",79.0,73101
"Екатеринбург, ул. Солнечная, стр. 1",97.0,62680
"Екатеринбург, Лучистая ул., 2",70.0,79571
"Екатеринбург, ул. Евгения Савкова, 15",79.6,53894
"Екатеринбург, ул. Чкалова, 20к1",91.2,71272
"Екатеринбург, Водоёмная ул., 76",28.5,105263
"Екатеринбург, ул. Репина, стр. 4Б",58.9,72496
"Екатеринбург, микрорайон ЖБИ, Рассветная ул., 6/1",67.5,60741
"Екатеринбург, ул. Анатолия Мехренцева, 9",54.0,66667
"Екатеринбург, ул. Крауля/Рабочих/Красных Зорь/Лоцмановых, 1 очередь",44.0,89545
"Екатеринбург, Якутская ул., 10",77.8,58997
"Екатеринбург, ул. Ткачей",136.0,93382
"Екатеринбург, Свердловская область, Екатеринбург, улица Белинского, 108",79.8,91479
"Екатеринбург, ул. Щорса, 105",45.0,110667
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Шефская ул., 103",41.0,76829
"Екатеринбург, Рощинская ул., 27",23.0,91304
"Екатеринбург, ул. Раевского, 4",48.0,83333
"Екатеринбург, ул. Восточная, д. 31",49.0,108980
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",26.0,68462
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 60",64.3,58320
"Екатеринбург, Ленинский район, микрорайон Европейский, Кольцевая ул., 39",80.0,66250
"Екатеринбург, ул. Восточная, д. 31",56.0,91429
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",83.1,67028
"Екатеринбург, Октябрьский район, жилой комплекс Clever Park",53.9,87273
"Екатеринбург, ул. Владимира Высоцкого, 2 этап",77.8,70500
"Екатеринбург, ул. Филатовская/Мезенская/Латвийская/Логиновская, стр. 3Б",35.5,55537
"Екатеринбург, ул. Ткачей/Машинная, блок-секция 13А, 13Б, 13В",80.9,98888
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 57к2",79.3,69231
"Екатеринбург, Екатеринбург Космонавтов 46а",46.0,80435
"Екатеринбург, ул. Азина, стр. 2.1",89.8,92428
"Екатеринбург, микрорайон Юго-Западный, Волгоградская ул., 226",45.0,82222
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Машинная, 44 к3",75.0,92000
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Рассветная, 6 к2",64.0,75000
"Екатеринбург, ул. Татищева, 96",46.0,89130
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Ткачей, 6",32.0,114688
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Павла Шаманова, 60",84.0,55833
"Екатеринбург, ул. Ткачей, д. 13",117.4,82538
"Екатеринбург, Павлодарская ул.",41.7,75600
"Екатеринбург, ул. Хуторская, д. 1",56.2,76374
"Екатеринбург, ул. Прониной, 27",36.0,52778
"Екатеринбург, ул. Николая Никонова, 25",135.4,140251
"Екатеринбург, ул. Верхнеуфалейская/Ручейная/Евгения Савкова/Тенистая, стр. 3",55.5,58121
"Екатеринбург, ул. Блюхера, д. 5",93.7,70800
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Колмогорова, 73 к2",56.0,105357
"Екатеринбург, Свердловская обл, г Екатеринбург, б-р Академика Семихатова Н.А., 18",86.0,58023
"Екатеринбург, ул. Куйбышева, 21",67.0,186567
"Екатеринбург, Авиационная ул., 10",98.5,111675
"Екатеринбург, ул. Краснолесье, стр. 3",50.0,75000
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Уктус",41.1,77129
"Екатеринбург, мкр. Светлый, стр. 7",29.0,76897
"Екатеринбург, ул. Хрустальногорская, 3 этап",39.8,85980
"Екатеринбург, пер. Широкий, стр. 2а",61.3,60767
"Екатеринбург, ул.Стачек, д. 68",94.7,73812
"Екатеринбург, ул. Рябинина, 21",42.6,82160
"Екатеринбург, ул. Анатолия Мехренцева, 42",79.3,63682
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 10",83.0,69880
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",66.0,70500
"Екатеринбург, ул. Чемпионов, д. 4",27.7,100325
"Екатеринбург, Сибирский тракт, стр. 1",68.0,59559
"Екатеринбург, ул. Шевченко, 18",90.0,120000
"Екатеринбург, ул. Машинная/Фурманова/Цвиллинга/Отто Шмидта, стр. 4.16, 4.17",36.2,83978
"Екатеринбург, ул. Омская, ЖК «Основа»",65.8,77250
"Екатеринбург, ул. Большакова, д. 147",65.0,94015
"Екатеринбург, ул. Шейнкмана, 119",96.0,164583
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 29",60.0,74167
"Екатеринбург, Чкаловский район, микрорайон Светлый, 1",68.0,63088
"Екатеринбург, ул. Омская, стр. 1",43.0,79860
"Екатеринбург, ул. Щербакова, этап 1.4",73.0,70274
"Екатеринбург, ул. Патриса Лумумбы, 63",37.4,74332
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",37.0,70270
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, стр. 26.4.2",39.0,71795
"Екатеринбург, Рощинская ул., 27",25.3,86561
"Екатеринбург, Кировский район, микрорайон Втузгородок, Библиотечная ул., 45",33.7,106825
"Екатеринбург, ул. Щербакова, 74",56.1,71301
"Екатеринбург, ул. Евгения Савкова, 8",54.0,55556
"Екатеринбург, микрорайон Пионерский, Кировский район, Екатеринбург, Свердловская область, улица Чекистов, 9",79.0,82278
"Екатеринбург, ул. Татищева, 49",90.0,96667
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 41",38.4,72917
"Екатеринбург, ул. Верхнеуфалейская/Ручейная/Евгения Савкова/Тенистая, стр. 3",53.0,58133
"Екатеринбург, ул. Краснолесье, стр. 3",38.9,79500
"Екатеринбург, Сакко и Ванцетти , 47",113.0,111504
"Екатеринбург, Рощинская , 44",39.5,72911
"Екатеринбург, Переходный пер., 6",49.7,82937
"Екатеринбург, ул. Данилы Зверева/Бехтерева, жилой дом",60.5,98860
"Екатеринбург, ул. Краснолесья/Чкалова/ Амундсена, стр. 9.4.1",74.0,66216
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",52.5,59048
"Екатеринбург, ул. Владимира Высоцкого, 2 этап",68.8,74343
"Екатеринбург, Кировский район, микрорайон Пионерский, Трамвайный пер., 2к4",64.0,104688
"Екатеринбург, ул. Маршала Жукова, 13",172.1,109820
"Екатеринбург, Таватуйская ул., 6",53.0,77358
"Екатеринбург, ул. Михеева, 10",76.0,61842
"Екатеринбург, микрорайон Юго-Западный, Ясная ул., 22Г",43.0,104651
"Екатеринбург, Московская ул., 75",76.0,112487
"Екатеринбург, ул. Белинского, д. 163б",87.6,79500
"Екатеринбург, Лучистая ул., 2",28.0,78571
"Екатеринбург, ул. Юмашева, 15",49.0,109184
"Екатеринбург, ул. Краснолесья/Очеретина, стр. 1",31.2,69810
"Екатеринбург, ул. Вильгельма де Геннина, 45",64.7,69552
"Екатеринбург, ул. Машинистов, 3",32.0,125000
"Екатеринбург, ул. Калинина, д. 7",45.0,95556
"Екатеринбург, ул. Михеева, 2",41.0,72927
"Екатеринбург, ул. Крестинского, 4",51.0,87255
"Екатеринбург, ул. Февральской Революции, 15",63.0,161111
"Екатеринбург, ул. Серова, 45",103.0,82524
"Екатеринбург, ул. Чкалова, 231",116.0,59216
"Екатеринбург, ул Мельникова, 27",35.0,124286
"Екатеринбург, Свердловская область, Екатеринбург, Кировский район, микрорайон Пионерский, Садовая улица",80.0,63656
"Екатеринбург, ул. Евгения Савкова, 11",31.0,72581
"Екатеринбург, Октябрьский район, микрорайон Компрессорный",22.0,62727
"Екатеринбург, ул. Малышева, 42А",36.0,163889
"Екатеринбург, ул. Чемпионов, д. 2",27.7,81227
"Екатеринбург, Свердловская область, Екатеринбург, Опалихинская улица, 23",78.4,69599
"Екатеринбург, ул. Хохрякова, 72",152.0,91447
"Екатеринбург, микрорайон ЖБИ, ул. 40-летия Комсомола, 32Г",37.4,73529
"Екатеринбург, Свердловская область, г. Екатеринбург, Селькоровская ул., д.16",35.0,76286
"Екатеринбург, Свердловская область, г. Екатеринбург, Суходольская ул., д.47",36.3,71074
"Екатеринбург, Свердловская область, г. Екатеринбург, Евгения Савкова ул., д.8",54.7,62157
"Екатеринбург, ул. Татищева, 47А",77.0,111688
"Екатеринбург, Селькоровская ул., 14",35.0,64286
"Екатеринбург, ул. Краснолесья, 24",83.0,54217
"Екатеринбург, Переходный пер., 6",31.6,95879
"Екатеринбург, ул. Сакко и Ванцетти, 74",51.0,154902
"Екатеринбург, ул. Рябинина, 18",51.3,56970
"Екатеринбург, ул. Хрустальногорская, 3 этап",55.2,75797
"Екатеринбург, ул. 8 Марта, 204Б",57.6,95668
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",62.5,73600
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 76",31.8,75362
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",72.8,68000
"Екатеринбург, ул. 8 марта, 2 этап",36.3,120909
"Екатеринбург, ул. Блюхера, д. 99",89.4,63535
"Екатеринбург, ул.Стачек, д. 68",75.9,78524
"Екатеринбург, ул. Ленина, 1 этап",80.7,120000
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к2",68.0,49265
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Большакова ул, 17",48.0,75000
"Екатеринбург, ул. Папанина, 18",97.7,124872
"Екатеринбург, Верх-Исетский район, жилой комплекс Суходольский Квартал",74.0,62162
"Екатеринбург, ул. Чкалова, 260",46.9,69083
"Екатеринбург, ул. Евгения Савкова, 29",42.3,72104
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Павла Шаманова ул, 48",40.0,72250
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Лодыгина ул, 8",95.0,68421
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Белинского ул, 220/6",43.0,62558
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Баумана ул, 35",104.0,63942
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Светлый микрорайон ул, 4",46.0,76087
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Кузнечная ул, 81",45.5,107692
"Екатеринбург, ул. Суходольская/Ландау/Ручейная, стр. 3",25.5,88235
"Екатеринбург, Московская ул., 75",76.0,112487
"Екатеринбург, Комсомольская ул., 78",69.5,86259
"Екатеринбург, ул. Юмашева, 3",67.0,101493
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",30.0,76333
"Екатеринбург, ул. Шейнкмана, 90",58.5,128205
"Екатеринбург, ул. Прониной, 27",64.0,49219
"Екатеринбург, Майкопская ул., 25",42.0,71190
"Екатеринбург, ул. Чкалова, 231",54.0,78704
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Ярославская ул, 31",34.1,73167
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Кунарская ул., 34",90.0,39444
"Екатеринбург, ул. Чкалова, 124",150.0,74667
"Екатеринбург, мкр. Светлый, стр. 6",30.0,72500
"Екатеринбург, ул. Чкалова, д. 231",72.0,50000
"Екатеринбург, ул. Юлиуса Фучика, 1",86.6,103926
"Екатеринбург, ул. Рябинина, 19",38.0,72105
"Екатеринбург, ул. Юмашева, 11",84.3,99632
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Героев России, 35",95.0,58421
"Екатеринбург, Свердловская обл, г Екатеринбург, пр-кт Академика Сахарова, 37",36.1,74515
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 26",46.5,66667
"Екатеринбург, ул. Шейнкмана, 128",66.0,78788
"Екатеринбург, ул. Машинная/Фурманова/Цвиллинга/Отто Шмидта, стр. 1.1",51.9,90173
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Ремесленный пер., 6",90.0,55444
"Екатеринбург, пр-т Академика Сахарова, стр. 26.2.2.1",35.3,75071
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, стр. 26.8.2",29.1,76289
"Екатеринбург, Токарей , 68",92.7,81446
"Екатеринбург, ул. Рябинина, 29",64.0,62500
"Екатеринбург, ул. Ландау/Екатерининская/Вавилова, д. 49",25.0,76000
"Екатеринбург, Техническая ул., 94",55.0,65455
"Екатеринбург, ул Куйбышева, 21",54.0,141667
"Екатеринбург, Свердловская обл, Екатеринбург, Пионерский, ул. Данилы Зверева, 5а",36.0,96944
"Екатеринбург, Свердловская обл, Екатеринбург, Автовокзал, ул. Авиационная, 10",103.6,86873
"Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, ул. Софьи Перовской, 106",33.0,72697
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Эскадронная ул., 31",38.7,65891
"Екатеринбург, ул. Щербакова, 77к3",77.2,70984
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 49",25.0,78800
"Екатеринбург, ул. Огнеупорщиков, стр. 1Б",104.0,52048
"Екатеринбург, Ленинский район, микрорайон Европейский, Кольцевая ул., 39",76.1,67674
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",28.9,89965
"Екатеринбург, ул. Шевченко, 18",136.0,183750
"Екатеринбург, Машинная , 42 к 3",16.0,101875
"Екатеринбург, Уральская , 75",101.0,84158
"Екатеринбург, Аптекарская , 48",33.5,80597
"Екатеринбург, ул. Мостовая, д. 47",28.0,66071
"Екатеринбург, ул. Бажова, 166",37.0,60811
"Екатеринбург, ул. Горького, 69/1",116.0,119828
"Екатеринбург, Чкаловский район, микрорайон Светлый, 4",42.0,72857
"Екатеринбург, б-р Академика Семихатова, 18",116.0,43017
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Лукиных, 20",86.0,54651
"Екатеринбург, ул. Колмогорова, 73к4",39.0,115385
"Екатеринбург, микрорайон Юго-Западный, ул. Громова, 28",102.0,65686
"Екатеринбург, Рощинская ул., 27",22.3,98655
"Екатеринбург, ул. Николая Никонова, 4",274.0,244526
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 53",78.0,60897
"Екатеринбург, ул. Белинского, 177Ак3",53.5,88785
"Екатеринбург, мкр. Светлый, стр. 7",44.8,61094
"Екатеринбург, ул. 8 марта, 2 этап",36.3,108314
"Екатеринбург, Советская ул., 41",64.0,69531
"Екатеринбург, Чкаловский район, микрорайон Химмаш, ул. Зои Космодемьянской, 46Б",46.0,65196
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 95",35.0,65714
"Екатеринбург, ул. Мичурина, 132",78.0,112821
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 21",61.0,66393
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Данилы Зверева, 7В",57.0,83333
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Дружининская ул., 5А",33.0,87879
"Екатеринбург, мкр. Светлый, стр. 7",40.0,64500
"Екатеринбург, мкр. Светлый, стр. 6",30.0,66333
"Екатеринбург, ул. Крауля/Рабочих/Красных Зорь/Лоцмановых, 1 очередь",37.0,90541
"Екатеринбург, ул. Белинского, 222",78.0,76859
"Екатеринбург, ул. Анатолия Мехренцева, 42",81.1,69667
"Екатеринбург, ул. Евгения Савкова, 3",68.1,58737
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к3",38.0,65263
"Екатеринбург, ул. Цвиллинга, 58",43.0,97674
"Екатеринбург, ул. Евгения Савкова, 31",82.0,65244
"Екатеринбург, ул. Евгения Савкова, д. 35",83.8,60024
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Павла Шаманова ул, 60",39.2,68878
"Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, ул. Софьи Перовской, 110",42.0,67857
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Посадская ул, 48",59.2,59966
"Екатеринбург, Ленинский район, микрорайон Европейский, Кольцевая ул., 39",40.0,70000
"Екатеринбург, Громова , 28",42.2,91232
"Екатеринбург, ул. Бакинских Комиссаров, 99",83.0,70482
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова",60.0,64167
"Екатеринбург, Свердловская область, Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка",22.0,79545
"Екатеринбург, ул. Крестинского, д. 35а",66.2,70242
"Екатеринбург, Ленинский район, микрорайон Европейский, Кольцевая ул., 37",40.8,78431
"Екатеринбург, ул. Академика Постовского, 6к2",38.0,85526
"Екатеринбург, ул. Рутминского, 2",77.5,69032
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 47",48.0,68750
"Екатеринбург, ул. Хрустальногорская, д. 88",30.0,75000
"Екатеринбург, пер. Трамвайный, д. 2, корп. 4",93.0,75269
"Екатеринбург, ул. Анатолия Мехренцева, 46",62.9,68362
"Екатеринбург, Заводская ул., 75",38.0,101316
"Екатеринбург, ул. 8 Марта, 167",82.9,90470
"Екатеринбург, ул. Краснолесья, 16к2",66.0,75758
"Екатеринбург, ул. Азина, 27",71.4,84412
"Екатеринбург, Свердловская область, Екатеринбург, Первомайская улица, 60",100.3,87757
"Екатеринбург, ул. Чкалова, 20",27.0,99630
"Екатеринбург, ул.Стачек, д. 68",69.2,82081
"Екатеринбург, ул. Академика Вонсовского, 21",61.0,74426
"Екатеринбург, ул. Чкалова, 242",63.0,66667
"Екатеринбург, Чкаловский район, микрорайон Светлый, 4",45.6,64693
"Екатеринбург, Базовый пер., 52",76.0,66711
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",103.5,69565
"Екатеринбург, Свердловская область, Екатеринбург, Опалихинская улица, 23",42.6,75587
"Екатеринбург, Московская ул., 77",112.7,95830
"Екатеринбург, ул. Чкалова, стр. 22",66.5,78045
"Екатеринбург, Рощинская ул., 27",22.1,90498
"Екатеринбург, Октябрьский район, микрорайон Кольцово, ул. Бахчиванджи, 22А",26.0,84577
"Екатеринбург, Вилонова , 18",87.9,70535
"Екатеринбург, Луганская ул., 4",51.3,82846
"Екатеринбург, Свердловская область, Екатеринбург",54.0,94426
"Екатеринбург, ул. Куйбышева, д. 36",172.7,202085
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 1",197.7,65706
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 13",60.0,68333
"Екатеринбург, Свердловская обл, Екатеринбург, Уктус, ул. Миасская, 12",37.3,81769
"Екатеринбург, Свердловская область, Екатеринбург, район Железнодорожный, Автомагистральная ул, 27",63.0,68254
"Екатеринбург, Трамвайный пер. , 2 к 1",42.0,102381
"Екатеринбург, Дорожная , 17",62.2,63826
"Екатеринбург, ул. Николая Никонова, 4",279.0,107527
"Екатеринбург, Калинина 3",45.0,77778
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Ильича, 42А",86.2,87587
"Екатеринбург, ул. Владимира Высоцкого, 11",38.0,91842
"Екатеринбург, микрорайон Юго-Западный, Белореченская ул., 4",65.0,81538
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, Республиканская ул., 5",46.1,58568
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",94.1,56312
"Екатеринбург, ул Циолковского, 57",90.0,74444
"Екатеринбург, ул. Готвальда, 21к1",51.5,83495
"Екатеринбург, Октябрьский район, микрорайон Кольцово, Утренний пер., 7",36.0,67500
"Екатеринбург, ул. Евгения Савкова, д. 35",64.8,69599
"Екатеринбург, ул. Кировградская, д. 4",44.0,82955
