address,area,price,longtitude,latitude
"Санкт-Петербург, Санкт-Петербург",52.0,127885,59.938951,30.315635
"Санкт-Петербург, пр-т Большевиков, 7к3",73.0,164384,59.915052,30.47001
"Санкт-Петербург, ул. Вадима Шефнера, 10к1",39.0,132051,59.938658,30.205582
"Санкт-Петербург, пр-т Маршала Блюхера, 7к2",26.8,136194,59.979529,30.373477
"Санкт-Петербург, пос. Шушары, жилой комплекс Босфор",51.8,100386,59.810179,30.377555
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",66.6,128002,59.906359,30.344947
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",77.7,123643,59.906359,30.344947
"Санкт-Петербург, Мурино, жилой комплекс Гринландия-2",33.2,111446,60.065395,30.431158
"Санкт-Петербург, Приморский район, муниципальный округ № 65",33.0,130303,59.994319,30.220521
"Санкт-Петербург, пр-т Королева/ул. Плесецкая/Глухарская, уч. 307, стр. 2",35.8,113687,60.036474,30.226216
"Санкт-Петербург, Магнитогорская ул., 3к2",40.6,184729,59.936201,30.417387
"Санкт-Петербург, Санкт-Петербург, Невский район, муниципальный округ № 54, жилой комплекс Полис на Неве",54.0,121296,59.893805,30.448549
"Санкт-Петербург, жилой комплекс Приневский",30.8,110390,59.866861,30.510632
"Санкт-Петербург, Калининский район, муниципальный округ Пискарёвка",37.0,148649,59.993532,30.404801
"Санкт-Петербург, Приморский район, муниципальный округ Коломяги",55.0,157091,60.044307,30.233744
"Санкт-Петербург, Красносельский район, муниципальный округ Сосновая Поляна",26.0,100000,59.845781,30.109309
"Санкт-Петербург, Московский район, муниципальный округ Звёздное",33.5,137313,59.832037,30.333331
"Санкт-Петербург, Невский район, муниципальный округ Рыбацкое",42.0,102381,59.83522,30.50853
"Санкт-Петербург, Приморский район, муниципальный округ Коломяги",26.1,114943,60.044307,30.233744
"Санкт-Петербург, Мурино, жилой комплекс Три кита",34.0,100441,60.05499,30.438686
"Санкт-Петербург, ул. Глухарская, уч. 29",26.2,129389,60.035342,30.232028
"Санкт-Петербург, Санкт-Петербург, Октябрьская наб, 44А",23.0,139130,59.894102,30.447965
"Санкт-Петербург, ул. Глухарская, уч. 29",35.7,128011,60.035342,30.232028
"Санкт-Петербург, Мурино, жилой комплекс Краски Лета",21.7,107834,60.061008,30.427798
"Санкт-Петербург, Красносельский район, муниципальный округ Сосновая Поляна",25.6,108594,59.845781,30.109309
"Санкт-Петербург, Парашютная ул., 42к2",28.0,132143,60.029022,30.250049
"Санкт-Петербург, Ленинградская область, Всеволожский район, Мурино, Петровский бульвар",36.0,73807,60.063653,30.403535
"Санкт-Петербург, Мурино, Привокзальная пл., 6",53.0,75171,60.050291,30.442656
"Санкт-Петербург, Санкт-Петербург, проспект Авиаконструкторов",38.0,80658,60.022405,30.231947
"Санкт-Петербург, Санкт-Петербург, Московский проспект",36.0,118056,59.885426,30.320072
"Санкт-Петербург, Санкт-Петербург, Комендантский проспект",54.0,93519,60.036596,30.225758
"Санкт-Петербург, территория Сергиево, Рабочая ул., 51",72.0,68750,59.822399,30.095619
"Санкт-Петербург, ул. Парашютная, д. 42, корп. 2",81.3,107011,60.029022,30.250049
"Санкт-Петербург, Санкт-Петербург, Московский район, муниципальный округ Звёздное",38.0,103947,59.832037,30.333331
"Санкт-Петербург, Санкт-Петербург, площадь Победы",60.0,108917,59.843091,30.321968
"Санкт-Петербург, наб. реки Смоленки, 35к1",70.0,177143,59.948667,30.252312
"Санкт-Петербург, Санкт-Петербург, Пулковское шоссе",52.0,99038,59.793441,30.324366
"Санкт-Петербург, Санкт-Петербург, Комендантская площадь, 1",25.0,91910,60.007668,30.259822
"Санкт-Петербург, Санкт-Петербург, проспект Авиаконструкторов",23.0,96720,60.022405,30.231947
"Санкт-Петербург, Санкт-Петербург, проспект Авиаконструкторов",37.0,83784,60.022405,30.231947
"Санкт-Петербург, Санкт-Петербург, Русановская ул, 16к1",35.4,94633,59.865772,30.509653
"Санкт-Петербург, Санкт-Петербург, Изотовский сквер",51.0,94076,60.029292,30.225004
"Санкт-Петербург, пос. Новогорелово, стр. 52",35.7,84034,59.79048,30.166227
"Санкт-Петербург, пр-т Комендантский, стр. 8.3",53.8,100929,60.002202,30.268635
"Санкт-Петербург, Санкт-Петербург, Октябрьская набережная",24.0,102083,59.882717,30.451298
"Санкт-Петербург, Санкт-Петербург, Лени Голикова ул, 15ак5, Дом Бенуа",64.7,126739,59.845315,30.227689
"Санкт-Петербург, Санкт-Петербург, Приморский пр-кт, 541к2, ЖК Лайф Приморский",47.0,168085,59.983013,30.237769
"Санкт-Петербург, Сестрорецк, Гагаринская ул., 77к1",31.0,127419,60.07784,29.967519
"Санкт-Петербург, Санкт-Петербург, Дальневосточный проспект, 69К1",34.0,129412,59.878157,30.472894
"Санкт-Петербург, пос. Шушары, Вилеровский пер., 6",37.4,109626,59.811609,30.364045
"Санкт-Петербург, ул. Загородная, стр. 53",32.6,115031,59.773112,30.608
"Санкт-Петербург, пос. Шушары, Школьная ул., 6к2",24.0,131250,59.810478,30.377475
"Санкт-Петербург, Санкт-Петербург, Балтийский б-р, 4к1",76.4,121597,59.868984,30.155707
"Санкт-Петербург, ул. Среднерогатская, д. 16, корп. 4",22.6,117257,59.823643,30.343078
"Санкт-Петербург, Санкт-Петербург, Ленинский пр-кт, 72к3",53.0,131887,59.862357,30.184184
"Санкт-Петербург, Коломяжский пр-т",81.4,102191,60.00321,30.297713
"Санкт-Петербург, ул. Глухарская, уч. 29",35.4,127119,60.035342,30.232028
"Санкт-Петербург, ул. Глухарская, уч. 29",48.4,126446,60.035342,30.232028
"Санкт-Петербург, ул. Глухарская, уч. 29",67.3,153789,60.035342,30.232028
"Санкт-Петербург, Московский пр-т, 108",30.7,172638,59.893493,30.320099
"Санкт-Петербург, пос. Парголово, жилой комплекс Шуваловский Дуэт",34.0,102647,60.071811,30.317144
"Санкт-Петербург, жилой комплекс Приневский",42.3,89598,59.866861,30.510632
"Санкт-Петербург, пр-т Московский, уч. 108",44.9,155902,59.893493,30.320099
"Санкт-Петербург, Торфяная дорога, 17",24.0,168542,59.994297,30.256534
"Санкт-Петербург, ул. Будапештская, стр. 102, лит. А",30.2,135762,59.834515,30.401846
"Санкт-Петербург, Земледельческая ул., 3Д",57.9,129534,59.991759,30.327385
"Санкт-Петербург, пос. Парголово, ул. Фёдора Абрамова, 23к1",78.2,159847,60.081511,30.345477
"Санкт-Петербург, ул. Школьная, 1 оч.",35.6,95409,59.98922,30.298647
"Санкт-Петербург, ул. Школьная, 1 оч.",34.2,99241,59.98922,30.298647
"Санкт-Петербург, Невская губа, уч. 26, корп. 1",39.2,127551,59.947171,29.965211
"Санкт-Петербург, Колпино, жилой комплекс Новое Колпино",32.7,83856,59.773461,30.600661
"Санкт-Петербург, ул. Архитектора Белова, стр. 2",60.2,66995,60.0712,30.321743
"Санкт-Петербург, Приморский пр-т, 62к1",51.3,182651,59.982905,30.225147
"Санкт-Петербург, Кушелевская дорога, 7к5",72.3,152144,59.987996,30.378579
"Санкт-Петербург, ул. Лётчика Пилютова, 44к1",36.2,127072,59.832163,30.14076
"Санкт-Петербург, ул. Куйбышева, 13",80.3,217933,59.955746,30.329648
"Санкт-Петербург, ул. Политехническая, д. 6, стр. 1",22.0,150000,59.993293,30.356948
"Санкт-Петербург, пос. Шушары, Новгородский пр-т, 4",30.0,103333,59.811405,30.367476
"Санкт-Петербург, б-р Александра Грина, д. 3, стр. 1",62.0,103226,59.936007,30.200515
"Санкт-Петербург, пр-т Героев, 18",25.0,139600,59.86673,30.167709
"Санкт-Петербург, Выборгский район, муниципальный округ № 15",46.0,130435,60.053238,30.369156
"Санкт-Петербург, наб. Октябрьская, стр. В",31.9,137931,59.915982,30.4155
"Санкт-Петербург, Московское ш., стр. 2",39.3,95242,59.841758,30.325983
"Санкт-Петербург, Октябрьская наб., д. 44, стр. 1",39.5,111392,59.894102,30.447965
"Санкт-Петербург, Комендантский пр-т, 60к1",47.8,146444,60.035351,30.225614
"Санкт-Петербург, Мурино, жилой комплекс Три кита",67.0,65672,60.05499,30.438686
"Санкт-Петербург, Комендантский пр-т",50.0,124000,60.036596,30.225758
"Санкт-Петербург, ул. Глухарская, 1 этап",33.1,102278,60.027543,30.212679
"Санкт-Петербург, пос. Новогорелово, ул. Промышленная, стр. 31",24.3,84362,59.789258,30.170224
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",87.4,129669,59.906359,30.344947
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",77.4,92225,59.843521,30.115068
"Санкт-Петербург, Невская губа, уч. 9",75.4,137659,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",67.7,135730,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",71.9,151834,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",76.4,133732,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",51.5,168217,59.947171,29.965211
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",58.3,100673,59.843521,30.115068
"Санкт-Петербург, Невская губа, уч. 9",72.3,170250,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",94.8,175176,59.947171,29.965211
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",96.2,147490,59.906359,30.344947
"Санкт-Петербург, Невская губа, уч. 9",81.2,167647,59.947171,29.965211
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",57.5,114710,59.843521,30.115068
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",82.3,117116,59.906359,30.344947
"Санкт-Петербург, Невская губа, уч. 9",39.5,180250,59.947171,29.965211
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",83.4,94942,59.843521,30.115068
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",99.0,118940,59.906359,30.344947
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",86.0,127060,59.906359,30.344947
"Санкт-Петербург, пр-т Лиговский, стр. 232, лит. А, корп. 1",89.5,127684,59.906359,30.344947
"Санкт-Петербург, Невская губа, уч. 9",107.9,157192,59.947171,29.965211
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",76.8,88848,59.843521,30.115068
"Санкт-Петербург, Невская губа, уч. 9",57.1,163557,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",97.0,162166,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",120.2,157684,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 8",44.8,155129,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 8",55.8,139253,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",119.5,159803,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 8",64.6,119522,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",108.7,164765,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",64.4,175832,59.947171,29.965211
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",59.4,93893,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",51.9,110776,59.843521,30.115068
"Санкт-Петербург, Невская губа, уч. 9",105.3,199693,59.947171,29.965211
"Санкт-Петербург, Невская губа, уч. 9",46.9,159864,59.947171,29.965211
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",93.2,91520,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",53.2,97021,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",47.8,113334,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",49.7,113050,59.843521,30.115068
"Санкт-Петербург, ш. Петергофское, д. 76, корп. 29, лит. А",31.5,109156,59.843521,30.115068
"Санкт-Петербург, пр-т Большой Сампсониевский, д. 77/7",58.2,151242,59.987749,30.334382
"Санкт-Петербург, пр-т Большой Сампсониевский, д. 77/7",95.4,154329,59.987749,30.334382
"Санкт-Петербург, пр-т Большой Сампсониевский, д. 77/7",32.7,135753,59.987749,30.334382
"Санкт-Петербург, ул. Глухарская, жилые дома",76.0,94358,60.033576,30.224779
"Санкт-Петербург, ул. Школьная, 1 оч.",36.6,92439,59.98922,30.298647
"Санкт-Петербург, Петергофское ш., 59",70.0,130000,59.849071,30.134328
"Санкт-Петербург, ул. Глухарская, жилые дома",40.9,107494,60.033576,30.224779
"Санкт-Петербург, ул. Глухарская, жилые дома",61.2,95041,60.033576,30.224779
"Санкт-Петербург, Санкт-Петербург, Мытнинская ул, 2",75.0,178667,59.930534,30.373657
"Санкт-Петербург, Петровский пр-т, стр. 20 C",102.3,200118,59.958971,30.26249
"Санкт-Петербург, Серебристый б-р, д. 19, корп. 2, стр. 1",30.8,161151,60.006206,30.282882
"Санкт-Петербург, ул. Парашютная, д. 44, корп. 1, стр. 1",32.7,118321,60.030065,30.251028
"Санкт-Петербург, Петровский пр-т, стр. 20 C",138.4,234523,59.958971,30.26249
"Санкт-Петербург, ул. Глухарская, жилые дома",28.1,107561,60.033576,30.224779
"Санкт-Петербург, ул. Парашютная, д. 44, корп. 2",84.4,106635,60.02984,30.249465
"Санкт-Петербург, пр-т Ветеранов, 173к7",24.7,108907,59.843923,30.110639
"Санкт-Петербург, пр-т Обуховской Обороны, 110к1",60.6,140264,59.866667,30.4686
"Санкт-Петербург, ул. Парашютная, д. 44, корп. 2",71.1,105485,60.02984,30.249465
"Санкт-Петербург, Санкт-Петербург, проспект Косыгина",28.5,92982,59.9449,30.478957
"Санкт-Петербург, Комендантский пр-т, 67",32.0,146875,60.03771,30.225578
"Санкт-Петербург, жилой комплекс Смольный Проспект",41.0,223049,59.943661,30.395234
"Санкт-Петербург, Фрунзенский район, муниципальный округ Купчино",22.0,110950,59.861869,30.373549
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Пионерская",36.0,118389,60.002517,30.296662
"Санкт-Петербург, Санкт-Петербург, 4 линия, метро Улица Дыбенко",82.0,82903,59.907437,30.483359
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Звёздная",44.0,104464,59.833095,30.349411
"Санкт-Петербург, Пушкин, Красносельское ш., 55",58.6,102389,59.70407,30.3625
"Санкт-Петербург, Россия, Санкт-Петербург, Приморский р-н, метро Комендантский проспект, Парашютная ул., 44 к.2",36.0,128056,60.02984,30.249465
"Санкт-Петербург, ул. Юрия Гагарина, стр. 32, лит. В, корп. 4",67.0,151881,59.85167,30.339476
"Санкт-Петербург, пос. Парголово, жилой комплекс Парнас",34.6,79191,60.070828,30.321357
"Санкт-Петербург, Мурино, жилой комплекс Три кита",68.4,65789,60.05499,30.438686
"Санкт-Петербург, Колпино, Понтонная ул., 9к1",54.5,93341,59.757276,30.627898
"Санкт-Петербург, Московское ш., уч. 309",66.0,100909,59.829898,30.346303
"Санкт-Петербург, пр-т Петровский, д. 26, лит. Б, корп. 2",71.0,228169,59.961458,30.255609
"Санкт-Петербург, Петергоф, Парковая ул., 20к3с4",24.0,124583,59.857319,29.941549
"Санкт-Петербург, ул. Катерников, 5к2",43.1,127587,59.853437,30.153713
"Санкт-Петербург, пр-т Лиговский, стр. 271, лит. А",61.0,127869,59.905321,30.342359
"Санкт-Петербург, Невская губа, уч. 8",38.7,147261,59.947171,29.965211
"Санкт-Петербург, Россия, Санкт-Петербург, Центральный р-н, метро Площадь Александра Невского, Исполкомская ул., 17",51.0,213353,59.9303,30.38352
"Санкт-Петербург, ул. Адмирала Трибуца, 7",24.0,150000,59.85181,30.146203
"Санкт-Петербург, ул. Даниила Хармса, 5к1",55.0,90909,60.033841,30.45128
"Санкт-Петербург, пр-т Героев, 18",42.2,101896,59.86673,30.167709
"Санкт-Петербург, Комендантский пр-т, 51к1",101.9,122669,60.031,30.238577
"Санкт-Петербург, пр-т Обуховской Обороны, 195",49.4,159919,59.869363,30.459131
"Санкт-Петербург, Наличная ул., 26к1",32.0,168750,59.9407,30.231373
"Санкт-Петербург, ул. Крыленко, д. 2, стр. 1",22.0,134091,59.893886,30.450067
"Санкт-Петербург, Парфёновская ул., 9к1",36.7,157766,59.900953,30.311511
"Санкт-Петербург, ул. Школьная, 2 оч.",36.7,91471,59.988874,30.298845
"Санкт-Петербург, Суздальское ш., 24к3",69.6,100170,60.058147,30.274204
"Санкт-Петербург, пр-т Народного Ополчения, 149",41.0,102439,59.83092,30.246024
"Санкт-Петербург, Суздальское ш., 24к3",67.6,106604,60.058147,30.274204
"Санкт-Петербург, ул. Парашютная, д. 44, корп. 1, стр. 1",23.0,133478,60.030065,30.251028
"Санкт-Петербург, Санкт-Петербург, 1 линия, метро Площадь Мужества",49.0,122306,59.999593,30.36647
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Пионерская",57.0,100421,60.002517,30.296662
"Санкт-Петербург, Среднерогатская ул.",51.0,96078,59.821675,30.337176
"Санкт-Петербург, Среднерогатская ул.",41.0,97561,59.821675,30.337176
"Санкт-Петербург, Санкт-Петербург, 5 линия, метро Старая Деревня",53.0,106604,59.989342,30.25516
"Санкт-Петербург, метро , 3 линия, Санкт-Петербург, Приморская",32.9,100152,59.948456,30.234633
"Санкт-Петербург, Санкт-Петербург, 3 линия, метро Ломоносовская",25.0,128000,59.877335,30.441686
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Звёздная",53.0,103774,59.833095,30.349411
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Парнас",40.0,94050,60.066971,30.333996
"Санкт-Петербург, Санкт-Петербург, 2 линия, метро Парнас",20.0,81705,60.066971,30.333996
"Санкт-Петербург, Среднерогатская ул.",29.0,100000,59.821675,30.337176
"Санкт-Петербург, пр-т Испытателей",84.0,92857,60.003741,30.292952
"Санкт-Петербург, пр-т Испытателей",53.0,111321,60.003741,30.292952
"Санкт-Петербург, пр-т Испытателей",39.0,112821,60.003741,30.292952
"Санкт-Петербург, Санкт-Петербург, 4 линия, метро Улица Дыбенко",32.0,91562,59.907437,30.483359
"Санкт-Петербург, пр-т Испытателей",25.0,130000,60.003741,30.292952
"Санкт-Петербург, Санкт-Петербург, Муринская дорога",31.0,72581,60.020732,30.464782
"Санкт-Петербург, Санкт-Петербург, Муринская дорога",22.0,79545,60.020732,30.464782
"Санкт-Петербург, Санкт-Петербург, улица Дыбенко",70.0,80714,59.904302,30.47213
"Санкт-Петербург, Санкт-Петербург, улица Дыбенко",60.0,75000,59.904302,30.47213
"Санкт-Петербург, Санкт-Петербург, улица Дыбенко",35.0,86571,59.904302,30.47213
"Санкт-Петербург, Санкт-Петербург, улица Дыбенко",23.0,88696,59.904302,30.47213
"Санкт-Петербург, Таллинское ш.",80.0,69000,59.810478,30.169272
"Санкт-Петербург, Таллинское ш.",57.0,64912,59.810478,30.169272
"Санкт-Петербург, Таллинское ш.",39.0,84103,59.810478,30.169272
"Санкт-Петербург, Таллинское ш.",27.0,77778,59.810478,30.169272
"Санкт-Петербург, пос. Бугры, Воронцовский б-р, 11к1",54.4,82125,60.058461,30.420998
"Санкт-Петербург, 1-й Рабфаковский пер., 3",38.0,135763,59.857585,30.470657
"Санкт-Петербург, Санкт-Петербург, Петергофское шоссе, 86к3",24.0,96288,59.847783,30.105483
"Санкт-Петербург, Красногвардейский пер., стр. 2",40.9,158924,59.981339,30.323513
"Санкт-Петербург, Санкт-Петербург, м. Приморская, Василеостровский район, улица Нахимова, д.20",162.1,92227,59.940366,30.223467
"Санкт-Петербург, ул. Полевая Сабировская, д. 45а, лит. А",40.0,114821,59.994751,30.275237
"Санкт-Петербург, Санкт-Петербург, Политехническая улица, 6",40.5,127407,59.993293,30.356948
"Санкт-Петербург, ул. Крыленко, 1к1с4",25.0,124000,59.892613,30.453777
"Санкт-Петербург, ул. Школьная, 1 оч.",21.9,109589,59.98922,30.298647
"Санкт-Петербург, Россия, Санкт-Петербург, Пушкин, Гусарская ул, 9 к 5",64.6,95201,59.703407,30.394722
"Санкт-Петербург, ул. Вадима Шефнера, стр. 2",118.0,100305,59.934695,30.208681
"Санкт-Петербург, пр-т Королева/ул. Плесецкая/Глухарская, уч. 307, стр. 2",74.1,113893,60.036474,30.226216
"Санкт-Петербург, пр-т Комендантский/Глухарская, уч. 305, стр. 2",58.8,138343,60.001073,30.265877
"Санкт-Петербург, пр-т Комендантский/Глухарская, уч. 305, стр. 2",41.3,135103,60.001073,30.265877
"Санкт-Петербург, Земледельческая ул., 5к2",31.3,134153,59.990665,30.324447
"Санкт-Петербург, пр-т Ветеранов, д. 169, корп. 3",36.0,105000,59.839565,30.114708
"Санкт-Петербург, Большой Сампсониевский пр-т, 4-6",123.0,199187,59.957354,30.343914
"Санкт-Петербург, Мурино, Привокзальная пл., 1Ак1",37.3,112601,60.050237,30.445243
"Санкт-Петербург, пр-т Ветеранов, 169к1",41.3,108959,59.836174,30.114115
"Санкт-Петербург, пос. Парголово, Заречная ул., 11к2",40.0,121250,60.069773,30.310891
"Санкт-Петербург, пр-т Ленинский, уч. 248, стр. 15",23.4,127778,59.852081,30.238487
"Санкт-Петербург, Петергоф, Чичеринская ул., 2",70.0,117857,59.870628,29.849086
"Санкт-Петербург, пл. Льва Мациевича, 4",106.0,122547,60.013303,30.286529
"Санкт-Петербург, пос. Парголово, Тихоокеанская ул., 1к1",108.0,72222,60.07244,30.244299
"Санкт-Петербург, Обуховской Обороны пр-т, 138 к2",36.9,126016,59.845785,30.484715
"Санкт-Петербург, Торжковская, 1 к2",95.3,134313,59.986808,30.305762
"Санкт-Петербург, Мебельная ул., 19к2",33.6,169643,59.996245,30.217278
"Санкт-Петербург, Санкт-Петербург, улица Маршала Захарова, 12к1",105.0,97143,59.859352,30.159148
"Санкт-Петербург, ул. Кораблестроителей, 30",50.0,204000,59.952493,30.212346
"Санкт-Петербург, пос. Шушары, Новгородский пр-т, 10",44.8,93750,59.806821,30.369282
"Санкт-Петербург, Выборгское ш., 15",40.0,150000,60.05295,30.311862
"Санкт-Петербург, Парфёновская ул., 9к1",26.0,178846,59.900953,30.311511
"Санкт-Петербург, ул. Маршала Казакова, 72к1",29.0,99655,59.867444,30.171859
"Санкт-Петербург, Санкт-Петербург, Политехническая ул., 6Б",22.2,130631,59.993293,30.356948
"Санкт-Петербург, Русановская ул., 9",40.0,144800,59.863224,30.503311
"Санкт-Петербург, пос. Шушары, территория Славянка, Ростовская ул., 27",79.0,69620,59.745531,30.482137
"Санкт-Петербург, территория Горелово, ул. Коммунаров, 190",49.2,93496,59.795216,30.161133
"Санкт-Петербург, Санкт-Петербург, улица Ленсовета",29.3,67577,59.839117,30.337598
"Санкт-Петербург, ул. Уральская, д. 21А",24.8,179435,59.956309,30.254846
"Санкт-Петербург, ул. Парашютная, д. 34, стр. 1",28.0,135714,60.026766,30.254792
"Санкт-Петербург, Санкт-Петербург, Васнецовский пр-кт., д.18, к.1",35.7,92437,60.007402,30.481158
"Санкт-Петербург, пр-т Королёва, 57к1",37.0,140541,60.028105,30.247138
"Санкт-Петербург, ул. Среднерогатская, д. 16, корп. 4",56.0,99107,59.823643,30.343078
"Санкт-Петербург, пос. Шушары, территория Славянка, Полоцкая ул., 12",72.4,99448,59.737926,30.461467
"Санкт-Петербург, б-р Головнина",35.4,118362,59.936837,30.20198
"Санкт-Петербург, пр-т Королева/ул. Плесецкая/Глухарская, уч. 307, стр. 1",51.3,113961,60.036474,30.226216
"Санкт-Петербург, Вилькицкий б-р, 7",43.7,137071,59.938486,30.196437
"Санкт-Петербург, пос. Шушары, территория Славянка, Изборская ул., 1к2",45.0,86444,59.745222,30.473118
"Санкт-Петербург, 26-я линия Васильевского острова, 7",36.9,209756,59.928803,30.260406
"Санкт-Петербург, ул. Челюскина, 4",30.4,164145,59.941475,30.193832
"Санкт-Петербург, Санкт-Петербург, Кировский район, муниципальный округ Дачное",61.4,119381,59.847634,30.259014
"Санкт-Петербург, Невский район, жилой комплекс Цивилизация на Неве",83.3,112125,59.898142,30.447947
"Санкт-Петербург, пр-т Энгельса, д. 174, лит. А",18.0,77778,60.071425,30.342593
"Санкт-Петербург, Невский район, жилой комплекс Цивилизация на Неве",69.7,106600,59.898142,30.447947
"Санкт-Петербург, ул. Обручевых, 5",67.0,128358,60.012336,30.379226
"Санкт-Петербург, Санкт-Петербург, Муринская дор., 61 стр. 1",36.0,118889,60.034906,30.454496
"Санкт-Петербург, жилой комплекс Приневский",42.3,93026,59.866861,30.510632
"Санкт-Петербург, ул. Яхтенная, д. 34",26.1,172031,60.004267,30.223324
"Санкт-Петербург, жилой комплекс Приневский",32.8,96341,59.866861,30.510632
"Санкт-Петербург, Октябрьская наб., 44",26.2,137595,59.894102,30.447965
"Санкт-Петербург, территория Усть-Славянка, Заводская ул., 17",22.3,115695,59.831761,30.546789
"Санкт-Петербург, территория Усть-Славянка, Советский пр-т, 36к1",56.4,107092,59.825868,30.553967
"Санкт-Петербург, территория Усть-Славянка, Советский пр-т, 36к1",40.2,112935,59.825868,30.553967
"Санкт-Петербург, жилой комплекс Невские Паруса",26.1,116092,59.827053,30.554452
"Санкт-Петербург, территория Усть-Славянка, Советский пр-т",28.5,109123,59.829156,30.541471
"Санкт-Петербург, Кубинская ул., 80З",32.8,162500,59.842278,30.300902
"Санкт-Петербург, Среднерогатская ул., 9",81.5,113252,59.82509,30.333071
"Санкт-Петербург, ул. Большая Разночинная, стр. 19А",49.7,251509,59.960634,30.288371
"Санкт-Петербург, пос. Парголово, Заречная ул., 17",74.0,85811,60.072027,30.318491
"Санкт-Петербург, Московский район, муниципальный округ Звёздное",27.9,133692,59.832037,30.333331
"Санкт-Петербург, Среднерогатская ул.",66.1,104387,59.821675,30.337176
"Санкт-Петербург, Московский район, муниципальный округ Звёздное",23.4,139744,59.832037,30.333331
"Санкт-Петербург, территория Средняя Рогатка",38.0,108947,59.836337,30.321698
"Санкт-Петербург, Комендантский пр-т, 51к1",66.4,115964,60.031,30.238577
"Санкт-Петербург, ул. Маршала Казакова, 70к1",50.1,97605,59.866689,30.175012
"Санкт-Петербург, Петергофское ш., 86к3",33.0,108333,59.847783,30.105483
"Санкт-Петербург, Лиговский пр-т",35.8,150838,59.911543,30.348064
"Санкт-Петербург, пос. Шушары, территория Славянка, Колпинское ш., 40к1",29.0,106897,59.743023,30.484644
"Санкт-Петербург, Санкт-Петербург, улица Дыбенко",21.7,116590,59.904302,30.47213
"Санкт-Петербург, пос. Шушары, Валдайская ул., 6к2",44.0,77273,59.802418,30.377609
"Санкт-Петербург, Санкт-Петербург, Московский район, муниципальный округ Гагаринское",37.0,108108,59.847715,30.355942
"Санкт-Петербург, ул. Вадима Шефнера, 10к1",30.7,146548,59.938658,30.205582
"Санкт-Петербург, Комендантский пр-т",80.5,124720,60.036596,30.225758
"Санкт-Петербург, посёлок Мурино, Всеволожский район, Ленинградская область, улица Шувалова, 16/9",26.0,113462,60.056795,30.429325
"Санкт-Петербург, Муринская дорога, 16к2",58.0,81034,60.011279,30.479739
"Санкт-Петербург, Комендантский пр-т",58.4,120377,60.036596,30.225758
"Санкт-Петербург, Нижне-Каменская ул.",25.7,106809,60.031207,30.226126
"Санкт-Петербург, пос. Шушары, территория Пулковское, жилой комплекс Неоклассика-2",47.8,108787,59.752448,30.372552
"Санкт-Петербург, Союзный пр-т, 10",46.8,138889,59.919784,30.439198
"Санкт-Петербург, Приморский район, муниципальный округ Озеро Долгое",51.3,142105,60.002616,30.266299
"Санкт-Петербург, Санкт-Петербург, проспект Энгельса, 27АП",36.0,127239,60.006961,30.328597
"Санкт-Петербург, Приморский район, муниципальный округ Озеро Долгое",35.2,170597,60.002616,30.266299
